GeneName	Expression	enhancer_count	ATAC_count	H3K27ac_count	H3K4me3_count	RE_count	ATAC_ABC_count	ATAC_CHiCAGO_count	H3K27ac_ABC_count	H3K27ac_CHiCAGO_count	H3K4me3_ABC_count	H3K4me3_CHiCAGO_count	RE_ABC_count	RE_CHiCAGO_count
AC025181.1	1.3333333333333333													
AC025186.1	0.6666666666666666													
AC025198.1	3.6666666666666665													
AC025271.1	27.5													
AC025279.2	11.0													
AC025283.1	0.8333333333333334													
AC025283.2	13.333333333333334													
AC025287.4	0.6666666666666666													
AC025423.2	261.1666666666667													
AC025449.1	30.83333333333333													
AC025458.1	2.6666666666666665													
AC025459.1	2.0													
AC025518.1	2.0													
AC025588.1	2.0													
AC025678.1	0.3333333333333333													
AC025678.2	0.0													
AC025755.1	0.0													
AC025884.1	0.3333333333333333													
AC025884.2	0.0													
AC026111.1	3.1666666666666665													
AC026117.1	5.333333333333333													
AC026120.1	0.5													
AC026150.3	19.33333333333333													
AC026271.3	1.3333333333333333													
AC026316.1	0.8333333333333334													
AC026316.4	34.333333333333336													
AC026348.1	1.0													
AC026402.1	4.666666666666667													
AC026403.1	274.3333333333333													
AC026410.1	13.833333333333334													
AC026410.2	1.5													
AC026412.1	42.66666666666666													
AC026412.2	0.6666666666666666													
AC026427.2	0.5													
AC026436.1	1.1666666666666667													
AC026458.1	0.6666666666666666													
AC026462.1	1.1666666666666667													
AC026464.4	36.833333333333336													
AC026464.5	2.0													
AC026477.1	5.666666666666667													
AC026740.3	0.3333333333333333													
AC026786.1	0.0													
AC026877.1	184.16666666666663													
AC026954.2	48.833333333333336													
AC027104.1	0.0													
AC027176.2	7.666666666666667													
AC027455.1	0.6666666666666666													
AC027544.1	1.0													
AC027559.1	24.33333333333333													
AC027575.1	91.66666666666669													
AC027601.1	105.66666666666669													
AC027612.2	13.5													
AC027644.1	0.8333333333333334													
AC027644.2	2.833333333333333													
AC027644.4	256.0													
AC027763.1	1.1666666666666667													
AC027796.2	1.1666666666666667													
AC027796.3	20.666666666666668													
AC034102.1	4.666666666666667													
AC034105.3	0.8333333333333334													
AC034207.1	3.0													
AC034236.1	41.66666666666666													
AC036176.2	32.0													
AC037479.1	1.3333333333333333													
AC037487.3	1.6666666666666667													
AC040162.1	1296.6666666666667													
AC040162.2	4.166666666666667													
AC040169.2	0.0													
AC040975.1	6.166666666666667													
AC040978.1	117.83333333333331													
AC044787.1	10.666666666666666													
AC044860.1	25.166666666666668													
AC046144.1	0.6666666666666666													
AC046185.2	51.833333333333336													
AC048338.1	2.333333333333333													
AC048338.2	89.83333333333333													
AC048351.2	25.0													
AC051619.1	26.666666666666668													
AC051619.2	9.5													
AC055733.1	0.1666666666666666													
AC055733.3	3.1666666666666665													
AC055811.2	0.0													
AC055839.1	15.666666666666666													
AC055839.2	8.166666666666666													
AC055876.4	7.333333333333333													
AC058823.1	3.0													
AC060766.1	47.833333333333336													
AC060766.5	48.333333333333336													
AC060773.1	0.1666666666666666													
AC060780.2	15.5													
AC060780.3	1.8333333333333333													
AC061975.3	3.333333333333333													
AC062037.4	30.0													
AC063924.1	0.6666666666666666													
AC063950.1	13.166666666666666													
AC063952.1	0.8333333333333334													
AC063952.2	0.3333333333333333													
AC063976.2	46.0													
AC063977.1	3.8333333333333335													
AC064799.1	2.1666666666666665													
AC064847.1	7.166666666666667													
AC064862.6	2.1666666666666665													
AC067752.1	7.666666666666667													
AC067904.2	1.5													
AC067942.1	18.33333333333333													
AC067968.1	12.666666666666666													
AC068044.1	1.8333333333333333													
AC068050.1	17.166666666666668													
AC068134.3	3.5													
AC068279.1	13.833333333333334													
AC068446.1	3.1666666666666665													
AC068491.1	0.0													
AC068522.1	1.6666666666666667													
AC068533.4	384.8333333333333													
AC068547.1	109.66666666666669													
AC068580.4	214.5													
AC068587.8	8.0													
AC068620.3	55.5													
AC068631.3	27.5													
AC068647.1	1.1666666666666667													
AC068657.2	3.6666666666666665													
AC068775.1	225.66666666666663													
AC068790.1	0.1666666666666666													
AC068790.8	5.0													
AC068831.8	74.0													
AC068896.3	4.333333333333333													
AC068946.1	25.83333333333333													
AC068946.2	16.666666666666668													
AC069213.3	2.333333333333333													
AC069218.1	3.8333333333333335													
AC069236.1	0.0													
AC069271.1	2.1666666666666665													
AC069282.1	10.333333333333334													
AC069304.2	5.666666666666667													
AC069304.3	3.8333333333333335													
AC069366.1	11.0													
AC069368.1	0.3333333333333333													
AC069431.2	1.6666666666666667													
AC069444.2	2.0													
AC069499.2	5.166666666666667													
AC069499.3	0.3333333333333333													
AC069503.2	1.5													
AC069542.2	30.666666666666668													
AC072052.1	0.8333333333333334													
AC073063.1	9.666666666666666													
AC073065.1	118.16666666666669													
AC073072.1	10.0													
AC073073.1	16.333333333333332													
AC073082.1	28.33333333333333													
AC073107.1	99.33333333333331													
AC073111.2	9.5													
AC073111.4	320.3333333333333													
AC073135.7	0.1666666666666666													
AC073150.1	9.166666666666666													
AC073210.1	0.5													
AC073210.2	3.5													
AC073261.1	3.8333333333333335													
AC073264.2	5.333333333333333													
AC073264.3	29.83333333333333													
AC073325.2	1.8333333333333333													
AC073335.1	1.3333333333333333													
AC073349.2	0.8333333333333334													
AC073358.1	0.0													
AC073415.1	1.6666666666666667													
AC073476.1	2.0													
AC073476.2	1.0													
AC073488.3	0.0													
AC073488.4	0.0													
AC073488.5	0.1666666666666666													
AC073488.8	0.0													
AC073488.9	0.0													
AC073508.2	31.0													
AC073522.1	1.0													
AC073534.1	0.5													
AC073544.1	1.6666666666666667													
AC073551.1	24.33333333333333													
AC073585.1	32.0													
AC073594.1	0.3333333333333333													
AC073610.1	5.0													
AC073610.2	61.66666666666666													
AC073612.1	3.333333333333333													
AC073657.2	3.1666666666666665													
AC073861.1	26.0													
AC073896.1	89.5													
AC073909.1	0.8333333333333334													
AC073916.1	0.0													
AC074051.3	1.3333333333333333													
AC074052.1	1.8333333333333333													
AC074085.2	0.1666666666666666													
AC074117.2	0.8333333333333334													
AC074141.1	49.66666666666666													
AC074143.1	0.0													
AC074276.1	5.0													
AC074276.2	0.0													
AC074281.1	0.1666666666666666													
AC074367.1	1.3333333333333333													
AC078817.1	4.333333333333333													
AC078899.2	1.6666666666666667													
AC078899.4	3.5													
AC078927.1	146.83333333333334													
AC079140.1	11.0													
AC079140.2	9.166666666666666													
AC079140.3	13.166666666666666													
AC079140.4	0.0													
AC079140.5	2.333333333333333													
AC079150.1	8.0													
AC079203.1	9.0													
AC079250.1	7.666666666666667													
AC079316.1	108.5													
AC079328.1	0.6666666666666666													
AC079363.1	41.333333333333336													
AC079414.2	14.166666666666666													
AC079416.2	46.5													
AC079447.1	16.666666666666668													
AC079594.1	2.0													
AC079601.3	3.0													
AC079776.1	4.166666666666667													
AC079781.1	8.0													
AC079781.2	0.1666666666666666													
AC079781.3	0.0													
AC079781.4	0.6666666666666666													
AC079834.1	2.5													
AC079880.2	158.5													
AC079880.3	0.6666666666666666													
AC079905.1	0.0													
AC079905.2	0.3333333333333333													
AC079922.1	3.333333333333333													
AC079944.1	2.5													
AC079944.2	0.3333333333333333													
AC080023.2	4.333333333333333													
AC080112.3	10.0													
AC083798.1	3.6666666666666665													
AC083822.1	0.5													
AC083829.1	2.0													
AC083855.1	0.1666666666666666													
AC083873.1	1.6666666666666667													
AC083899.1	162.83333333333334													
AC083923.1	0.8333333333333334													
AC084017.1	211.66666666666663													
AC084024.2	14.5													
AC084198.3	2.6666666666666665													
AC084337.1	4.5													
AC084337.2	17.666666666666668													
AC084368.1	36.333333333333336													
AC084754.1	2.333333333333333													
AC084757.1	0.5													
AC084783.1	0.3333333333333333													
AC084824.2	27.0													
AC084871.1	1.0													
AC084879.2	7.0													
AC087163.2	4.333333333333333													
AC087257.2	93.0													
AC087280.1	0.1666666666666666													
AC087283.1	15.0													
AC087289.3	24.5													
AC087312.1	4.166666666666667													
AC087343.1	13.166666666666666													
AC087359.1	8.833333333333334													
AC087385.1	0.6666666666666666													
AC087385.2	2.5													
AC087477.1	0.8333333333333334													
AC087477.6	0.8333333333333334													
AC087481.1	2.1666666666666665													
AC087481.2	4.333333333333333													
AC087498.1	15.5													
AC087632.2	28.666666666666668													
AC087633.2	2.333333333333333													
AC087650.1	1.5													
AC087721.2	299.3333333333333													
AC087752.1	0.3333333333333333													
AC087752.2	1.0													
AC087763.2	1.8333333333333333													
AC087854.2	23.83333333333333													
AC087879.1	1.5													
AC087894.1	71.66666666666667													
AC089984.2	103.16666666666669													
AC089987.1	5.333333333333333													
AC089998.3	0.0													
AC090004.1	4.5													
AC090013.1	5.333333333333333													
AC090018.1	3.8333333333333335													
AC090058.1	2.333333333333333													
AC090114.1	5.666666666666667													
AC090114.3	60.833333333333336													
AC090192.1	1.1666666666666667													
AC090241.1	8.5													
AC090286.3	30.0													
AC090286.4	0.0													
AC090287.3	1.6666666666666667													
AC090360.1	2.833333333333333													
AC090498.1	674.3333333333334													
AC090515.2	7.166666666666667													
AC090517.1	1.8333333333333333													
AC090517.4	170.5													
AC090519.1	153.33333333333334													
AC090525.1	10.0													
AC090527.3	15.333333333333334													
AC090543.2	13.333333333333334													
AC090543.3	7.333333333333333													
AC090582.1	0.1666666666666666													
AC090589.1	7.333333333333333													
AC090602.1	4.333333333333333													
AC090607.2	34.166666666666664													
AC090616.2	4.833333333333333													
AC090616.5	2.6666666666666665													
AC090666.1	0.1666666666666666													
AC090686.1	4.5													
AC090695.2	0.3333333333333333													
AC090720.1	28.0													
AC090751.1	3.5													
AC090950.1	66.83333333333333													
AC090953.1	2.333333333333333													
AC090960.1	0.0													
AC090971.4	36.0													
AC090971.5	3.0													
AC091046.1	0.0													
AC091046.2	0.5													
AC091057.6	1.8333333333333333													
AC091133.7	2.833333333333333													
AC091144.2	1.0													
AC091152.1	2.5													
AC091153.1	1.3333333333333333													
AC091163.3	9.666666666666666													
AC091167.1	0.0													
AC091167.2	31.666666666666668													
AC091167.7	11.166666666666666													
AC091179.2	1.8333333333333333													
AC091180.1	1.8333333333333333													
AC091185.2	5.666666666666667													
AC091304.7	11.333333333333334													
AC091390.1	2.833333333333333													
AC091390.3	9.0													
AC091390.4	14.666666666666666													
AC091390.5	3.6666666666666665													
AC091393.1	0.0													
AC091429.1	0.5													
AC091516.1	2.6666666666666665													
AC091551.1	13.0													
AC091564.1	17.166666666666668													
AC091685.2	2.333333333333333													
AC091805.1	0.1666666666666666													
AC091959.1	2.833333333333333													
AC091959.2	9.333333333333334													
AC091959.3	818.3333333333334													
AC091965.2	2.5													
AC091980.1	2.333333333333333													
AC091982.2	0.0													
AC092017.1	0.0													
AC092017.2	1.8333333333333333													
AC092032.1	4.833333333333333													
AC092045.1	1.1666666666666667													
AC092053.2	39.16666666666666													
AC092066.1	2.333333333333333													
AC092070.2	686.1666666666666													
AC092073.1	3.8333333333333335													
AC092104.1	0.3333333333333333													
AC092115.2	0.8333333333333334													
AC092120.2	5.333333333333333													
AC092128.1	50.5													
AC092155.2	2.833333333333333													
AC092299.1	8.0													
AC092324.2	2.1666666666666665													
AC092329.3	62.0													
AC092418.2	1.3333333333333333													
AC092427.1	1.6666666666666667													
AC092431.2	6.0													
AC092447.10	9.833333333333334													
AC092447.9	43.0													
AC092471.1	2.6666666666666665													
AC092474.1	96.66666666666669													
AC092506.1	57.833333333333336													
AC092535.3	4.166666666666667													
AC092580.1	2.0													
AC092580.3	1.0													
AC092587.1	63.66666666666666													
AC092597.1	18.83333333333333													
AC092612.1	0.0													
AC092634.3	11.166666666666666													
AC092647.5	0.6666666666666666													
AC092651.1	0.5													
AC092656.1	67.0													
AC092658.1	2.0													
AC092681.1	1.1666666666666667													
AC092718.3	77.66666666666667													
AC092718.8	72.66666666666667													
AC092745.2	1.1666666666666667													
AC092747.2	9.833333333333334													
AC092754.1	8.0													
AC092757.1	3.5													
AC092798.1	7.833333333333333													
AC092809.2	2.1666666666666665													
AC092821.2	68.16666666666667													
AC092821.3	0.1666666666666666													
AC092835.1	5.5													
AC092865.1	11.666666666666666													
AC092868.2	4.166666666666667													
AC092910.1	1.5													
AC092916.2	0.0													
AC092933.1	59.66666666666666													
AC092953.1	32.666666666666664													
AC092991.1	1.5													
AC093012.1	0.3333333333333333													
AC093063.1	0.0													
AC093106.1	3.1666666666666665													
AC093107.1	7.0													
AC093107.2	0.1666666666666666													
AC093142.1	3.8333333333333335													
AC093155.1	0.0													
AC093155.2	10.0													
AC093155.3	0.1666666666666666													
AC093162.3	5.333333333333333													
AC093166.1	0.0													
AC093166.2	4.666666666666667													
AC093214.1	8.166666666666666													
AC093227.2	0.8333333333333334													
AC093249.4	1.5													
AC093270.2	1.0													
AC093270.3	1.5													
AC093278.1	7.166666666666667													
